406462639.1,509.18,-1.02149E-06
413962366.3,500.945,-1.00699E-06
421600472.5,493.8795,-9.94331E-07
429379511,485.941,-9.79492E-07
437302082.2,478.4645,-9.66395E-07
445370834.4,470.9585,-9.54282E-07
453588464.8,463.237,-9.40046E-07
461957720.5,454.443,-9.28559E-07
470481399,445.4115,-9.09898E-07
479162349.7,434.9675,-8.99432E-07
488003474.5,425.667,-8.84719E-07
497007728.7,417.183,-8.6851E-07
506178122.3,407.999,-8.5164E-07
515517720.7,398.7395,-8.35589E-07
525029646,390.437,-8.18638E-07
534717077.8,381.151,-8.03891E-07
544583254.5,373.257,-7.87075E-07
554631474,362.6955,-7.70419E-07
564865095.4,352.719,-7.52412E-07
575287539.4,343.5755,-7.33816E-07
585902290.2,333.278,-7.15331E-07
596712895.9,325.268,-6.97187E-07
607722970.4,317.069,-6.78599E-07
618936194,309.376,-6.60875E-07
630356315.2,302.867,-6.41349E-07
641987151.5,297.4045,-6.26242E-07
653832590.7,291.2005,-6.1156E-07
665896592.6,284.638,-5.95884E-07
678183189.9,276.1015,-5.8383E-07
690696489.8,266.3235,-5.68004E-07
703440675.3,256.3585,-5.52947E-07
716420006.3,248.781,-5.33702E-07
729638821.7,241.989,-5.17143E-07
743101540.3,236.2365,-5.00847E-07
756812662.2,230.486,-4.84308E-07
770776771,225.0395,-4.69481E-07
784998534.4,220.861,-4.54391E-07
799482706.6,216.374,-4.39469E-07
814234129.3,212.0615,-4.24899E-07
829257733.5,207.9575,-4.11819E-07
844558541.5,204.788,-3.98896E-07
860141667.8,201.506,-3.87483E-07
876012321.6,198.2445,-3.7629E-07
892175808.2,195.057,-3.65786E-07
908637530.7,191.6455,-3.56562E-07
925402991.9,188.103,-3.47319E-07
942477796.1,184.425,-3.38206E-07
