"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"COF",0.863716623658465,0.862561250194186,0.467670234741441,0.610419401557336,0.147530758286042,0.295085758526916,0.36629758971551,0.44689631914209,0.372640874848072,0.207869160923223,0.327441627848863,0.295120190134632,0.155055234534983,0.165247830917947,0.16999792570908,0.188726832268224,0.103832962895181,0.133877259177203,0.10706936975211,0.147546892149595,0.12863946924618,0.161476866400708,0.248534929784283,0.245650198723019,0.135940759297784,0.156441987439738,0.284646027632486,0.113334213316941,0.259446815608706,0.104730032365871,0.248664515970674,0.123489590459007,0.125994537055663,0.112420306027995,0.104642947859172,0.0793172564392362,0.0703032145566305,0.0450781992154324,0.0675313840290907,0.084022639080203,0.197102592274888,0.199181260721404,0.161779952521997,0.114050553863223,0.102809897471693,0.0798430941695859,0.183878674853412,0.105549363521751,0.133313216283054,0.142109447100502,0.157604274620796,0.124405144379166,0.0499713111256255,0.0768625504629441,0.135709547271445,0.120099962183546,0.222615201091999,0.190189483335959,0.116602668347862,0.11742315980413,0.121433084288576,0.0949569815727868,0.168478222153736,0.195259279422508,0.107363519669495,0.283900745033411,0.102211516085978,0.209363219135759,0.186521456410782,0.174018760753382,0.174372896410109,0.25496797028868,0.179336650920042,0.275282184867767,0.335738621808202,0.110557282442709,0.224087035341165,0.28995989212738
"COG",1.46336793390586,0.797788209047196,0.850479954108323,0.411995510604972,1.14031719429448,0.286431135254199,0.397064932573508,0.291903874310311,0.125125645356427,0.256050973238446,0.55475786957703,0.199946952439632,0.262019619835951,0.209465349853685,0.177958806041248,0.102472775339842,0.174576984517345,0.197357732369167,0.264829027419879,0.150402654196027,0.113007976035254,0.195583770813983,0.205505437743381,0.231460044107363,0.0972663064246283,0.103799811800326,0.266496765860002,0.160789903178998,0.182083044061203,0.116791845293512,0.129989987128669,0.140880021706815,0.152392729087812,0.0878438081490244,0.241554674890216,0.152352651835271,0.0861056141817567,0.0859870169147111,0.0998494340352773,0.0921302137616931,0.24799560256071,0.153081495012023,0.0728301339146153,0.121254112478417,0.0583632463063078,0.129018757137509,0.22518374589909,0.0750506424773029,0.133889669263524,0.153469648538915,0.216180603616119,0.3411624784343,0.0907685460791224,0.156804789643169,0.13781033664105,0.149109512162962,0.232517737199053,0.103663647409115,0.142447740555372,0.177012950501849,0.104835552609385,0.0904130840203015,0.183589309871281,0.211377760158986,0.0734167989245155,0.130032622894511,0.149095660193794,0.19279944319992,0.182937547641997,0.2556991974161,0.303392776224794,0.369419914423264,0.104898340652319,0.230465560756315,0.263427987286467,0.149818111155818,0.0628365730411696,0.105806922938303
"COH",0.676362110768388,0.83118017532445,0.627217005523518,0.512163011590142,0.279430986998421,0.202530656903874,0.384580248103235,0.133862171613255,0.147973502320604,0.120687725509241,0.198399882286978,0.213536330537827,0.130890793127066,0.0472658686212775,0.0801616926047854,0.111143141233441,0.120969422183485,0.078408346620072,0.0829797606856458,0.122877500935009,0.103920604881554,0.0804944619791286,0.177140048414636,0.0772228225152621,0.0458910818297318,0.0673246928537866,0.128839114901319,0.0761351096575294,0.135969143869259,0.0757949401167827,0.217539196879218,0.056858775463951,0.139249158901808,0.0675034320626992,0.0887671966209575,0.0551223570631037,0.0652185498752001,0.0554375883918956,0.0772738568246556,0.0657753803361997,0.122295297668157,0.108964311295384,0.0640383688168117,0.0760627040731417,0.0985717984335221,0.0719763638357794,0.0722595913702609,0.0934417245143565,0.0574049631188105,0.0708456464433017,0.0305955691897701,0.052668746103929,0.0329153370337182,0.0444946640356546,0.0908725519822317,0.0741741426541524,0.0820991778176955,0.0404125590411539,0.0837815535486077,0.0576558642199072,0.0551485606401592,0.118475909538129,0.0961254451306775,0.127414251473137,0.0568450248583644,0.0936253859312511,0.0864452090504241,0.0662334244249399,0.108299370618169,0.0730451187557665,0.129063596347521,0.148544845017851,0.0618851725855044,0.117105109494931,0.139501276343717,0.0913040041355153,0.116421314249515,0.141950136323313
"COL",0.368640783791039,0.160531094825508,0.270762810232947,0.194047181963323,0.183985230838718,0.0704973336516595,0.249937145661866,0.118200862120163,0.10639656811165,0.178909628718595,0.144659460777382,0.114417557397504,0.0941720349372209,0.103585525580311,0.0203017190408102,0.0918417734090369,0.0331735800491163,0.094178295816876,0.0456716423649272,0.0566473704986606,0.0428217470198994,0.0759814352819964,0.0971739312181476,0.0676185605809675,0.0655707307177847,0.0369084229344706,0.0906166947373718,0.0589782463445426,0.0576539154761929,0.0422088456114921,0.183830412441056,0.0587062003489289,0.0637453453138446,0.0180772005888816,0.0676076616259759,0.0488908354900826,0.0400173699276701,0.0379283529714261,0.0326272644741787,0.0695573572742466,0.0853138303142736,0.0875732729755546,0.0565039782281819,0.0432189069310063,0.0569399236103481,0.0437795210089407,0.0618742411885195,0.0233950742824791,0.0539091916475408,0.0685000368284163,0.0409288907781808,0.0700758206850446,0.017204436118491,0.0518808769270866,0.0703292778799997,0.0562502855660867,0.0654302738572375,0.0423341201083649,0.0938520942428817,0.0471860832784091,0.0471925563215623,0.0603386391503574,0.0624017640408054,0.0925710012880319,0.0512146369373354,0.111557379326062,0.0632447058189088,0.0601911933750819,0.111267440071258,0.0788516963715906,0.150189887263588,0.146706127359208,0.0745929670980588,0.0821285302228515,0.136315685599922,0.117982241781112,0.145148439614447,0.153906135640515
"COLB",2.33872660066552,1.04873922717772,0.943818492377999,0.165774422455118,0.502084749965126,0.606453802388423,0.534384290209803,0.213504360596438,0.491858680254447,0.238285224827672,0.283347227276806,0.176725724521425,0.21258017052554,0.319886998157962,0.204747986615265,0.233232162290584,0.25110250645555,0.190487398561551,0.290078088877274,0.230162334907342,0.11467259636366,0.0729507480878299,0.299808080951765,0.149745897307307,0.0570729945106046,0.207082344951441,0.233703521172162,0.129585560427626,0.184138531603449,0.266301644577625,0.360659760344836,0.3296272296414,0.202425987265665,0.256179834131815,0.057160591621049,0.0279601985844313,0.117796090309086,0.103570306429669,0.0784524622152896,0.224636839968161,0.275112270712983,0.248703321548026,0.261659796618666,0.132282835396824,0.167908991832577,0.0805953923149646,0.0791629043771257,0.0872615085014883,0.240244623909016,0.191209396762593,0.0478822518052103,0.0504335676473555,0.0647267814751172,0.0903668388380372,0.129388483215119,0.119081106034708,0.28244309297351,0.084203000536367,0.259835663360417,0.0978615342463812,0.167290779502464,0.221933029508888,0.219989388251688,0.146395160551731,0.201441637800369,0.0607948212861843,0.212601308916161,0.275548681496295,0.29657081128471,0.238689411502974,0.309669703321157,0.214411756416003,0.232628375826563,0.143216373143488,0.203868717909476,0.166725737454711,0.25756168387742,0.247176163521527
"COO",0.822687348591941,0.172067018829437,0.289126486462524,0.430737458777871,0.169234594421411,0.154250775229217,0.065607655590365,0.149124884565516,0.151331915490127,0.0643552653770166,0.229191085755364,0.101542307298592,0.0763068496423812,0.0655066501332522,0.0872645509296316,0.0825926806239998,0.0859991442632143,0.0757176180342871,0.0781768932046601,0.0640413643535463,0.0691681157242477,0.0512480608370126,0.0545806020473574,0.0461881461648405,0.0386901351427439,0.015024395748699,0.0987768475235522,0.0701132588426002,0.0505619329816493,0.0725868969321957,0.0379683961374789,0.113732793496628,0.0353658819022769,0.066033126839667,0.0383586236678688,0.058451491678194,0.0463859211550757,0.100466378463618,0.0444736470481901,0.0394333062581584,0.0329877911660853,0.0499344973148286,0.0493678288640502,0.0629196016844256,0.0623880068753813,0.0358584018628422,0.0410383496513034,0.0548198855458927,0.0277428920713229,0.0381589338475872,0.0256996724267927,0.0387330443118272,0.0301691457256143,0.035709824572871,0.0488333327365801,0.0303949807736241,0.0492382830773131,0.0386650425096407,0.0202592234583973,0.0309036298540928,0.0432965549921907,0.0441979813663584,0.0294698822160316,0.0490136013125723,0.0195229366536948,0.0384004392958098,0.0458805563828863,0.0211376138825775,0.058838286323833,0.0763302448801326,0.0488695726958895,0.0940701743016348,0.0631458770984879,0.0359268782991438,0.0924770153244702,0.105988827679413,0.0950486978306128,0.0608686552551398
"COP",0.413203513206185,0.212704153557347,0.144905429858917,0.129270272040841,0.109222206220886,0.130117607726224,0.116277417028755,0.159293693573496,0.0865157485107045,0.0794080706601106,0.206452674917522,0.172661377950109,0.105873376529527,0.153368095243874,0.0642772339751305,0.0556162072366874,0.047020472422343,0.0829923984775824,0.0840051203459451,0.0577540149544793,0.0543382547714613,0.0938319783174865,0.155640172269336,0.111102240172839,0.0695335383961913,0.0606221933001492,0.108694571128606,0.0765248760169736,0.0642527045901981,0.138039894530203,0.107760889011829,0.0680902198424442,0.0526657901096377,0.0414212453882454,0.0584796850909174,0.0439669370977273,0.0299096113338205,0.0358020298566965,0.0293954292467951,0.0965372767990262,0.0715171257945763,0.074668662442454,0.0420609211487396,0.0497324079852442,0.0474033443831542,0.041046619808644,0.0664574119794677,0.0397683797461767,0.0840505497500759,0.0576597713300452,0.0726264507861648,0.0631637041752857,0.0235516461471183,0.0715366753323569,0.0634715984670102,0.0471943664398516,0.086244760029004,0.0430714570267908,0.0949749510138386,0.0969927307753659,0.0848927043908718,0.0524232174152834,0.0866870114437075,0.103408540709893,0.0589975809053949,0.0739825319203027,0.0817833018469845,0.117349619336633,0.12934189977877,0.114319095779749,0.143264818187404,0.228003023226957,0.0730230098910954,0.103896538450652,0.164168481405357,0.0802593303401362,0.0907112279614432,0.147681263386978
"COST",0.711990697566308,0.13136473819757,0.0760098281604144,0.0957504648902831,0.121643085130973,0.0968034887451319,0.0917526215029964,0.0674339725552896,0.0755128830803618,0.0662381184349237,0.0541478040189793,0.090218753530009,0.0672670017850757,0.0698275229907068,0.0442271390513964,0.0345703743973481,0.0346027436814808,0.0275458008184343,0.0273890156095767,0.0308769926210817,0.0283939373438548,0.0447202341940839,0.0641995322867579,0.0661410759716813,0.0148722167221229,0.0222832011695299,0.0359492956058118,0.0268509698482755,0.0237117294347288,0.0234056836995365,0.0293381748074471,0.0215125781996745,0.0213155248165186,0.0193682969143014,0.0126103702215198,0.0100338118791413,0.0157646542135686,0.0538015708173215,0.0202554953019291,0.0317470889190564,0.0235195174979743,0.0471831797817685,0.0300317090398857,0.0246508599502954,0.0208629310515151,0.0240293479735089,0.0181331915116882,0.0107461059070515,0.0182741193291247,0.0261187804612818,0.0241972419793598,0.0232789609306058,0.0116878343750014,0.038138269714788,0.0345089781242255,0.026019136753654,0.0243941638222165,0.0231792450536314,0.0217785789580143,0.0128724783877495,0.0312015583556778,0.0203611525826747,0.0249549325479127,0.0327069739695872,0.0219053359833566,0.0216403319808226,0.0347441623886771,0.0336502451353455,0.0398588371314226,0.0367946910326881,0.0428868785391401,0.0586431471458758,0.0241115635490145,0.0440428697535225,0.0492466813189856,0.0305559034739664,0.0593224180975782,0.114323659881232
"COV",1.98582959152788,0.226053960280201,0.299923597001834,0.0928067986099094,0.0800736187146083,0.0836731877552579,0.122356911041222,0.158174311525423,0.11204505223794,0.175555687257698,0.0688569605061152,0.142885928387486,0.220792427141403,0.0520731008624111,0.0413592240414824,0.0710615977039503,0.0489535902406658,0.0325726740767142,0.0386449107729551,0.0186735120312568,0.0301904509036131,0.0121692268577346,0.0385030347183412,0.0108857475781395,0.0399009442491071,0.0611137926442631,0.0855686622782106,0.0423860208186639,0.0485855892541547,0.0636811168735482,0.0748000411275945,0.0143299010709102,0.0333011417551216,0.0257024489945426,0.0119083730528488,0.0192940126060749,0.0471022113866008,0.0243607893196142,0.033381394013092,0.0487311703281284,0.0317892987570283,0.0558071255842576,0.0200860454356401,0.0290648001380035,0.034982777344845,0.00925564846894932,0.0258950004278696,0.0253836344133523,0.0459248394405634,0.0335821472318409,0.0216905130184759,0.0297762503074292,0.0252495231039079,0.018246021012146,0.0697264332217202,0.0187164735604765,0.0296528602457025,0.0270254113728988,0.0257948759063652,0.00936114277323115,0.0425338483329117,0.0749788722917742,0.0387818711797374,0.0638147753885745,0.0440203497034939,0.0427923670046207,0.061213947184807,0.0324942146990413,0.0705933236483356,0.0481024840152449,0.0452710508171759,0.0952923564195278,0.0318454802294009,0.0578377123697401,0.0877786347862154,0.0573022157173132,0.160943589175102,0.0844697525432224
"CP",0.772864617522485,0.578083213854781,0.405963748949202,0.322797579433126,0.197992683933735,0.100954344645624,0.342731934632884,0.255047965231861,0.16062749983558,0.251532132922337,0.179843608949259,0.0946536938119785,0.138681237953134,0.18550160110669,0.0634985922760115,0.095847920203001,0.142622500147184,0.115921177141852,0.126262725467115,0.0941112126695749,0.109049565207838,0.0910422683956639,0.0862210999113496,0.111740154360395,0.0375359087609725,0.129379088657015,0.0856128633322408,0.083513628723364,0.0941629501965265,0.0913017646906498,0.25844968289611,0.0433626301931838,0.0645741049608059,0.112437639672845,0.0681951089921566,0.051755970825858,0.0488422749424331,0.0677847042095342,0.0289104226174546,0.10559035485815,0.0777541431129911,0.104523970695518,0.0482035766982721,0.0867081950588498,0.0694744183232612,0.0694661105146059,0.0239010243814751,0.0618704595782831,0.0570481904884031,0.0925767707590967,0.0551727672021844,0.0725498463796727,0.0294277657202692,0.0550993493390037,0.0982662287186909,0.0594506903037654,0.103813015660163,0.0691372047534515,0.08227299970086,0.0877030393919584,0.0744488012640771,0.0688827942524707,0.094880782365662,0.12919089935237,0.0986263867627619,0.173706657725196,0.118888617899965,0.0797885796402254,0.129808545183838,0.148497444394847,0.130060953527708,0.174645448904053,0.0716630266525319,0.140921521821263,0.12958203239989,0.0957387475840932,0.16302786653819,0.091012649291252
"CPA",0.2547097508942,0.927816409902617,0.209419141720283,0.194737340481419,0.277838466871408,0.237901109036567,0.264813684863183,0.192139331697523,0.159940102042517,0.296930204060476,0.349296230301043,0.166892789145457,0.128448977627988,0.200630021277501,0.105606471416033,0.0773220176009369,0.12913525580599,0.0336713994270333,0.0798235640341367,0.225456928941383,0.092769779857506,0.0502038870661526,0.0638077421168719,0.0923026485584946,0.0679811913904259,0.0831586801586471,0.182141978226803,0.0985406810370956,0.0774891990035881,0.0216914548393145,0.160304239328859,0.0807124800462827,0.0851556831171618,0.0379079025918556,0.124397468291319,0.116640529889075,0.0243961046681938,0.166126902587401,0.0776407210216115,0.0963390868655028,0.112982690676816,0.0831290559824265,0.0468661820183065,0.106245673419466,0.0541723259975531,0.0489137172676266,0.0612034299645391,0.035719726069765,0.072562734469825,0.0664248064350665,0.0669067311826036,0.0933597638581754,0.0312256775129047,0.0641413082614714,0.0397222324556634,0.0252709843638783,0.125426390196103,0.0596279978670475,0.0840507691462435,0.0520959957870136,0.0312910870471695,0.0923818995382213,0.0814965328685607,0.161409609588393,0.0557606357229032,0.0910614093931957,0.0861503820254937,0.0324657246101227,0.0908609777549834,0.104895153303711,0.132132393617787,0.138200185416001,0.101379035103421,0.0814182575083097,0.137238994373074,0.0733588932387712,0.0968862335708922,0.0771138889682764
"CPB",0.22348106812819,0.0911735914774134,0.173703496000854,0.0564427529589681,0.0377503694932906,0.0377427094374191,0.0849512837543315,0.0276647560932471,0.0262746763519676,0.0385438406957108,0.0442751711782328,0.0545483399058442,0.0203302253740595,0.0245293828854268,0.0387222313973656,0.0176335443286836,0.0203609437694736,0.0221681126591343,0.0273534934758816,0.0278819523138841,0.00713359547439214,0.0263412378644147,0.0356757036865723,0.0356194280711397,0.0106761284171531,0.0311085267243628,0.0140756212523568,0.0184714048444438,0.0474998174666586,0.0129570481054732,0.0324485356333317,0.0389342569781642,0.0406486599500013,0.015315016546694,0.0308107132589975,0.0105041643572962,0.00539185396740883,0.0110421373576825,0.0143711770823445,0.0221775018193982,0.0217447166333858,0.0119815990209788,0.0103095680848353,0.0101690467262698,0.0184217567818553,0.0114279681521798,0.0106633066087454,0.00823200998896892,0.0228282548158053,0.0202376504306752,0.0279061917177845,0.0148576332867539,0.00671656634366475,0.0171023242336431,0.0345882272944025,0.02998549053988,0.0235045079421245,0.0117070066346315,0.00600742280265453,0.0291484410063949,0.0151162781405444,0.0121871500139715,0.011715091404981,0.0217551143135892,0.00598542601382964,0.00811288533870954,0.0214073663458579,0.0186502566067398,0.0334459697899634,0.02201408961892,0.0295531707598405,0.0529841423099809,0.0124221530924914,0.0214507804268385,0.0483756203339099,0.0232092447411869,0.0564456695015637,0.072185120575407
"CPE",3.64749689667754,1.91854597032581,3.12269044029583,1.26362116631527,1.80494982122476,1.90086617630314,1.76758617864406,1.49887821659712,1.26300087541702,0.921233538607572,1.62097331514706,0.376748324714094,1.06480049958428,1.37632380620069,0.632619933095363,0.634401678621136,1.7136722243591,0.784821700322282,0.56240855544944,0.434186661335685,0.670001820521909,0.311561218540646,0.663885790300449,0.667721890303515,0.301759325249236,0.431976531520336,0.68425374444864,0.792499057741302,0.332886023263663,0.403312876631152,0.77906815782736,0.418016305486703,0.943643661761417,0.387580004741538,0.502580588125009,0.219559498799123,0.132832433418257,0.172170874139626,0.296301578235755,0.351119721623082,0.202386763406076,0.480754227329893,0.679692695874535,0.859058571108289,0.398455935479732,0.207123638569256,0.373429249023286,0.352786294867289,0.930849098356257,0.521663487736016,0.422094113650637,0.55584098783397,0.214741853319766,0.26428930614396,0.482213595352705,0.439616630063699,0.186079341478792,0.164803017197739,0.402023659890629,0.32798776027824,0.28530738277527,0.408948728850944,0.203961538270823,0.314318290698871,0.428946640214809,0.353604363103224,0.569128499650535,0.747615508312954,0.521205889574885,0.503119902311614,0.91173990133896,0.439186457699203,0.455116100770062,0.716067294594642,0.793377339898043,0.711779233209362,0.69987382849324,0.661308091781915
"CPHD",2.69324016495572,1.04073057766554,0.447022754337663,1.06987306806955,0.513713125238821,0.540932795120654,0.563471663140724,0.589623530090557,0.196590731833445,0.467825442953724,0.414176159049574,0.71331928406636,0.349398982922657,0.360820454363305,0.341803665349061,0.30463190903031,0.273246040233508,0.186268624501061,0.173951459050709,0.229491351048979,0.0916142964278132,0.245277098173668,0.398505408927384,0.377179864607764,0.15982033718055,0.355729888317773,0.249407976053929,0.159283232416067,0.0623786619284238,0.11450522231511,0.287126862210898,0.246980273027559,0.206133511357614,0.213084974255265,0.202337773036084,0.165596095755814,0.170018201023086,0.397840759580289,0.141334912470409,0.194814248644591,0.121343479125605,0.0928815398494862,0.243535346697972,0.0808809621705293,0.0623384642692717,0.0975580386793562,0.155520979805263,0.181853295422262,0.267030724713463,0.166241498243643,0.108963724783218,0.0335890029209671,0.145308841463825,0.0908581778378777,0.108564960852228,0.137344975278783,0.143020958379164,0.0588383886062206,0.138327159883744,0.113133353115751,0.165232595825883,0.122973548183837,0.332302797583972,0.232148424373872,0.184487568028156,0.11788142295288,0.118053734579803,0.124344488551664,0.19913672636858,0.163363438513006,0.231110861287077,0.310783485954806,0.197779411800316,0.11187301131157,0.242148189306547,0.220317029833852,0.261327575476499,0.313637891088067
"CPL",0.967675922068053,0.586206410104678,0.427743928346285,0.248933657196376,0.246205652174602,0.0923935779975379,0.081640060533882,0.176948444634549,0.113650588087104,0.121511370250549,0.263225293152289,0.218895636984859,0.119704466811657,0.199455717917467,0.094878445783503,0.0339345859128508,0.114778038017802,0.0933835706720825,0.135588204658693,0.0850569327617049,0.115855962182569,0.0598259751123811,0.120549591015448,0.0770986734244139,0.0710316595589462,0.0214260381226923,0.0655812366879287,0.129323882661716,0.135205652931818,0.0760515920535817,0.20398719428384,0.0937484716595732,0.032342569356132,0.0795116292750449,0.0381490916812742,0.0305498862294974,0.0268228239525387,0.176809590729062,0.0587318915579336,0.0299190249076291,0.101914237232817,0.0664413365071762,0.100671880427695,0.0573389120211287,0.055158654263924,0.0437006478694056,0.0643056344260826,0.068140624323213,0.089141714246415,0.0287809021940483,0.0782628032473425,0.126259875390231,0.0320595178384676,0.062164760768542,0.102007262588859,0.0687482272695849,0.139758939476126,0.209193728284932,0.0682619583605973,0.0529911305408428,0.204206304884072,0.0625141186690881,0.137746395646194,0.0638987045367976,0.0694380089911002,0.240618907999269,0.076136067548004,0.0841043575269917,0.117831145867217,0.117015270108796,0.110197870262046,0.172858713924659,0.107696983416941,0.208002776597583,0.0982809402383106,0.136553620328988,0.176531670622225,0.141268865901433
"CPN",1.12275496249149,0.337657580119389,0.297969277588594,0.156449068086628,0.269133298347413,0.133932568446441,0.460510348957731,0.235352125430394,0.126036781414313,0.110497873516677,0.168372668745744,0.150149193945941,0.101690089214447,0.127595268913614,0.0896128828313403,0.0317522904866771,0.0467225735861265,0.116190046375091,0.0692646765377374,0.077883135349022,0.118014667084113,0.086156127069754,0.0637168715894252,0.194714859808938,0.129390869056727,0.0727945192969545,0.130118077260981,0.0909210025545375,0.119020886176905,0.0916773885823913,0.180536640957034,0.104995095282086,0.0651866980230776,0.069199662965543,0.137264927742499,0.0787502269688985,0.125382998377002,0.165050518176164,0.0959758324313441,0.166432099309454,0.0844727769560959,0.0825767823326885,0.0633450316336721,0.123301410534648,0.0497434221019438,0.135692016537544,0.074179245305398,0.0299009221528006,0.0696835713751725,0.148014921907588,0.0629927169928629,0.0431976095780809,0.0627732783046246,0.0967170336517558,0.0880520115953004,0.0851637762878837,0.0996415461552131,0.0972519396398378,0.07370400850152,0.0658455484877155,0.0693885704841606,0.153158524600754,0.109283945468744,0.262436178478721,0.0378725229757499,0.0866257077099183,0.0455159236539664,0.177015766343253,0.10442134491738,0.105710565527286,0.116471579377915,0.187365689415006,0.0881771844179036,0.0653645593936959,0.093378704763341,0.127735095718018,0.175314160817884,0.185344872871629
"CPRT",0.303133046097718,0.480732450841976,0.164979453908627,0.106967748864366,0.13904576187012,0.0609973537258291,0.131198144541572,0.100862979648808,0.0457320670672452,0.047072613983167,0.129573668412378,0.0384581900052203,0.0574173603447001,0.0506399250739164,0.053185574701626,0.034194737987711,0.0710191506016062,0.0673418755955791,0.0294244116864775,0.0756155109073038,0.0180606230216858,0.0362644272419814,0.0372287010725433,0.0540062682658942,0.0176411922535252,0.0311337907516565,0.0593246734061166,0.0136170172490874,0.0209292225784393,0.0147343477123104,0.107159612435006,0.0471697072948872,0.0608731749310986,0.0222714427281362,0.0576495255873114,0.0280223594748642,0.0362657288706531,0.0503277589648574,0.0128839089964449,0.0324244322437697,0.0459847835670831,0.0264723538907686,0.0156641565534835,0.0124511681204998,0.0268432109302736,0.0115186110879771,0.0235562707327955,0.012021566567797,0.017021386482671,0.0579543039105939,0.0100013723872243,0.0185336063944593,0.0225062041927361,0.0246449241972997,0.023217473382869,0.0359368812359396,0.0246756426532539,0.00586890412105841,0.028929117657197,0.0185221813584659,0.0187370844068838,0.0277356883031594,0.0432237696566594,0.0486060296131831,0.0295908735770018,0.0314203335548822,0.0309004413890366,0.0686406386833916,0.0472000351795615,0.0280706181127287,0.0807289977117303,0.0816701645721643,0.0190895167965043,0.0252642813888684,0.0449843114685244,0.0522792496943323,0.0869320856233905,0.11020482904157
"CPST",2.22659699742351,1.57632165051295,1.25775748928224,1.75873309399555,0.820309682733928,1.6510861341793,0.824580462586147,0.494844117941054,0.955581812367712,1.10452746072176,1.88429634564678,1.72627103030278,0.716108159127422,0.875568296776421,1.6359413509584,0.905926865149655,0.852675526391839,1.61937855912788,0.635860871934722,0.958871103694713,0.727674797065687,0.8958118178629,0.590078725810061,0.755752341150375,0.56398923654696,0.350230121046541,0.889290535318812,0.661172929952726,0.361552655547111,0.985252604155254,0.73537710513224,0.389994442637604,1.24556149567666,0.396994425989055,0.416255566101875,0.366455904993853,0.99508726174679,0.732490880559692,0.88968424677578,0.793242089374339,0.658816937867575,0.96145058488108,0.991514174760601,1.09484749969981,0.782068668201606,0.940530093453954,0.764103675617755,1.07918102160887,0.609794801147165,0.434602188422858,0.841988421400215,0.859111654983087,0.817039766854476,0.594684730830025,0.271261871885751,1.42491084695568,0.681625412191483,0.398683636941017,0.574339218113085,1.02275171692765,0.373368033614861,0.664157058352467,0.271197137980729,0.942447662533815,0.441037349351027,0.540477673870144,0.659890687099733,0.883878587512202,0.746233631829702,0.79536106030985,0.907873284432509,0.662021521236971,0.350721484777819,1.33050917395736,0.671536911090747,0.69590632048527,0.741445365515091,2.02705816081852
"CPT",0.714776603100749,0.218616459044348,0.437581555099703,0.277579338326466,0.378778475738737,0.316733482757386,0.526971312929973,0.300230867585021,0.121299901877973,0.283302952473007,0.358776286368844,0.214239744393691,0.182695739369948,0.202104017591748,0.149774640282109,0.149563492382901,0.163355894513609,0.0804647368847803,0.0673871423333893,0.19136757400014,0.149849264876235,0.0597088957970541,0.263657474894454,0.236246438236454,0.0308256839109637,0.0960223134084389,0.173798697042062,0.159305013779909,0.118224405711825,0.141999976774931,0.192055299145648,0.124518809087426,0.17399512794625,0.0405253140216351,0.0740905441343717,0.125925140868903,0.0610334421751023,0.165953804815583,0.0685875902261969,0.173151351264588,0.165294986576086,0.149607892126884,0.123812294280543,0.0966235019604954,0.0947366404465672,0.117837246325583,0.10847214460029,0.0463545453326864,0.101851647346413,0.121884697609319,0.062504401399663,0.153570050054777,0.0737368221872778,0.214856249646119,0.0841909148455233,0.086162416548454,0.138526209938271,0.139674230157585,0.0824234343494002,0.101614782590249,0.166624221217063,0.135826590162495,0.181331842891098,0.17480196274888,0.120809105138662,0.1440010299527,0.0658893338390657,0.165487324860453,0.211553719094217,0.229112617968371,0.191006585977767,0.243330107801896,0.167329534221067,0.23048462585142,0.120219515161751,0.170292673586917,0.20388177494937,0.392778750511995
"CPWR",0.723257155051173,0.515976901384845,0.635620728975738,0.374818540902031,0.261531731337647,0.270800890304206,0.375768672356777,0.198712043494137,0.145085451262293,0.176044942062634,0.332057852852643,0.17846561696909,0.0950390376078736,0.14891643930476,0.218057744642845,0.15666993874868,0.176949298364977,0.219335002162673,0.153091961491559,0.132536845394951,0.149299668623317,0.134537090297964,0.191434719260917,0.180952709095997,0.208300561619877,0.0406653708312621,0.174264032895511,0.120037345965784,0.152691036599696,0.112900042854127,0.209328636783197,0.0823611536155992,0.056844251673327,0.0645948485389893,0.0911783157216499,0.0487092393382821,0.14793837725208,0.0737420910813087,0.044959228340451,0.188323690041403,0.137445268224245,0.0438187651362193,0.105496856344048,0.0570458597298668,0.0659932420648905,0.0612830626678297,0.056650292584863,0.040927723757042,0.113091109192988,0.053472139331302,0.0175939591964776,0.0732540317360506,0.0570754081793323,0.058493819754833,0.0581240077385105,0.0821965381538469,0.187035912101439,0.0719330964581865,0.0966138079851016,0.116962722356779,0.165210966035888,0.101534673980543,0.128635378021597,0.058692166765458,0.0629879640516004,0.155697486362011,0.170815102914316,0.162467943784616,0.145238536463425,0.153345266056101,0.138042434639351,0.235404249052299,0.0793500901117066,0.120570115451425,0.131604478649434,0.158491077267694,0.169215534037642,0.117055655613009
