"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"HSC",0.786376417211634,1.01150183846703,0.491728115633868,0.540942019461351,0.477562504089028,0.340873564437965,0.661220269258157,0.278929645290586,0.349672550476514,0.415058528331803,0.276615661051483,0.280421483870981,0.306681049298503,0.166981630970363,0.218333515117199,0.246209390972701,0.217291895202843,0.190437673242927,0.16426111140346,0.189492176896711,0.183302872066331,0.17186164755091,0.125809682439318,0.135964861330846,0.130120848583021,0.144471998088715,0.207021114471319,0.255563399378139,0.118207603307308,0.0990639070192857,0.16694248557876,0.126793539877529,0.11239966980079,0.153999158874567,0.086824407759278,0.177195691613368,0.126860722437913,0.0912750247211904,0.133734482494784,0.206544635136437,0.101976543331712,0.149330559637433,0.143910865437487,0.206121269454243,0.1124985591321,0.0995682534193095,0.0967922368888652,0.0888546653667555,0.0933999475292139,0.191928032376106,0.113126075483865,0.100213222470066,0.161472269360461,0.135306496744273,0.138495114819393,0.170932646337245,0.137032071084957,0.121077787304813,0.19263022500762,0.123055267048001,0.168019136997961,0.119819638250382,0.183358820159038,0.152044304838578,0.105917255579535,0.0932002038065171,0.172693660714423,0.155789073172106,0.146977799225529,0.162678629515426,0.17532281464121,0.202087849138591,0.226270072732231,0.179577801397746,0.238968194685141,0.304197446893326,0.180849234739342,0.158936405184932
"HSIC",0.365721786838461,0.271691841880224,0.191219065857344,0.330009166069447,0.187495095481588,0.177030033876449,0.350825872997788,0.0970392145894999,0.134626900360519,0.215369627916199,0.102535497778383,0.13248447521693,0.156890266565183,0.0894628965026966,0.0957001973873853,0.110487860494244,0.155482927936415,0.0663352527057097,0.0876800149433298,0.0626142292782298,0.0376788548102274,0.0772736828996402,0.0717976952887571,0.0466450827170424,0.0431700729936011,0.0891809499368242,0.0558621234584471,0.0844922042408221,0.0507137251423803,0.0422918938820238,0.0657208528478973,0.0568746074742986,0.039917500081926,0.0392342368690917,0.0385584763108616,0.0393908327323015,0.0557877490253535,0.0395157129323418,0.0296017636322213,0.04930602203707,0.032306145521586,0.0537259517721394,0.0375815624396247,0.0480572556007778,0.0416808028162598,0.0435924882918091,0.0560365774989166,0.0433776158232801,0.0406740477972612,0.0479170005618099,0.0365135068268157,0.069760379047624,0.0713243198876063,0.0419035359466358,0.0651319286485053,0.0547281181630701,0.0526237024006111,0.0472434301782763,0.0431412933622447,0.0445448546895918,0.076553563691474,0.0559964099957244,0.0488390840437445,0.0388443790759305,0.048826895206764,0.047682856662753,0.0675586602360048,0.0731998568062129,0.0582663178944451,0.0612939225135682,0.085692661870064,0.0632660348810087,0.0799078238995293,0.0815626762725926,0.124362849113437,0.178293622248203,0.154293659204503,0.15839604182159
"HSNI",2.12000447995148,0.846406447433763,0.657063550085305,0.799849215873811,0.790682277871521,0.748083456530806,0.490797178407396,0.765187461570845,0.450825551703711,0.685087820036499,0.333005633746116,0.361384616903887,0.4164012138541,0.327280961803315,0.319036777938083,0.330107469482872,0.386279413328816,0.286844476122917,0.306045384245247,0.195740963323223,0.227081637782385,0.393712367127893,0.152564452254411,0.219879922099733,0.275406667393403,0.216198923441858,0.308689584735031,0.224481423418248,0.177096183846366,0.131397076874076,0.154793464033202,0.16380331485914,0.130692699846997,0.253085142914281,0.155645538542587,0.166778336180805,0.232020203513829,0.164371951452023,0.151136780161991,0.234934627666225,0.124548903447907,0.187973605525232,0.139844278455811,0.157905298347653,0.153978437534903,0.162501374069966,0.178316270748977,0.128123266477407,0.163295150973766,0.14838872674482,0.183354469438473,0.194834867653661,0.231858236915777,0.266985708008066,0.199313289826864,0.257102573117621,0.175480393557978,0.184090737178499,0.14566097797168,0.157863057069994,0.169870922629148,0.291162867501653,0.186322442963978,0.258826086044069,0.244153534480281,0.111249243426714,0.208552985742644,0.2200361006851,0.330728594968993,0.148525672324775,0.276982387272272,0.374914483448353,0.25239316899402,0.245986160158791,0.18554727053799,0.277874091332614,0.308547163382762,0.434774998918314
"HSP",0.433679939864545,0.282003679476042,0.142011516271286,0.290138120356153,0.258769924174202,0.130009854898193,0.272748639447165,0.16276339155218,0.153170873961525,0.216411004885619,0.115795733648092,0.0883308406647947,0.150131548000875,0.1090864907013,0.0938742632638889,0.121482186580049,0.104700298948655,0.110964995942503,0.0711335977908542,0.115354750843063,0.074594808644315,0.0677645617392763,0.0718629322072053,0.0355921830859845,0.0682048502797887,0.0646017051858794,0.068748983397993,0.0449898023267987,0.0614564822958289,0.0510993869409758,0.0617659594339362,0.0520248190308457,0.035819331570095,0.0581302640153179,0.0464047486785115,0.0359333811381107,0.0540356954511557,0.0423170181679093,0.0386207137338277,0.0621907495781099,0.0369579186584188,0.0601752718113586,0.0392833177495907,0.0526628696095905,0.0497326905642579,0.0269577809396131,0.0358576883659895,0.0372222400361329,0.0380790103305533,0.0556016453422661,0.0649222365950622,0.0626799993818246,0.0614690940730927,0.044398439390815,0.0568855008592975,0.0895555954472536,0.0585763258329937,0.0404966626057217,0.0691627741292104,0.0270777477012153,0.0697296106455916,0.0570733501084369,0.042636827577129,0.052232407830359,0.0503094910173299,0.0488639623405754,0.0911396172606021,0.0681332481439057,0.0573985583315792,0.0567852496692644,0.0708091525283585,0.097133400069405,0.102623260003273,0.0621066348193717,0.119462014065005,0.133527517130654,0.139154975477105,0.120909775215552
"HST",1.26355378024014,0.831387676461815,0.289015474009073,0.379068498613995,0.440450720858547,0.373823688003223,0.734328870466875,0.398042350320306,0.316860569347546,0.37417911261876,0.27090304738492,0.326537450593573,0.300636297676024,0.329225672870107,0.425757174677,0.245283722457127,0.179580279446257,0.216880694667579,0.211122516974075,0.260833418112448,0.262093878482081,0.218760182367485,0.23319782552182,0.184324106814629,0.161918912906572,0.307335332616902,0.218059421005788,0.216046375016933,0.191956280001656,0.157351253688274,0.167486373801583,0.159791599652068,0.126345842352576,0.14161624158296,0.0799944814385434,0.147371073091366,0.148517145636088,0.186814580561963,0.143382062640752,0.153150391814485,0.160519591688364,0.11982534311131,0.113595193351798,0.194559372663844,0.151059460741064,0.129867310552546,0.0976330439924777,0.119016219658264,0.128896572119633,0.15675511094972,0.169691292005258,0.153869722528203,0.145695222596757,0.101831052559098,0.17101345158692,0.162112774447214,0.175308617366947,0.128726315318323,0.192943903820933,0.150856372827434,0.248881427364707,0.153479185928098,0.189940467640507,0.151196894611735,0.175867978943658,0.139919025056233,0.250514999392854,0.167662917100558,0.147900587771078,0.19132603214241,0.301041507624939,0.238652775386628,0.217394433649505,0.35818306061668,0.306196096394977,0.311957583375191,0.499896595589574,0.40900831457647
"HSY",0.200147676928156,0.133193073178461,0.15840816215118,0.0860652752917883,0.0767338995019163,0.103084066869094,0.123331996883754,0.0577350535266445,0.0565924000737326,0.0657666239301663,0.0546402234665533,0.0576179343355632,0.0534789492676759,0.0434512811115723,0.0367910451019168,0.0459346817829933,0.0412074269874022,0.0354164710259331,0.0342757023685174,0.037612474659037,0.0353665486495078,0.0249726909502099,0.0340386382285958,0.0281474806378701,0.0200058432416007,0.036730685523363,0.036935908579912,0.0321276437071751,0.0211573221408964,0.017015000688112,0.0376362813609303,0.0186658996303307,0.0135058903505202,0.0182520635596634,0.0132908484663834,0.0178402703473559,0.0162583581830053,0.0203496149953622,0.0214536158228925,0.0219728095943331,0.0155097028228557,0.0117446372818818,0.016055287404686,0.0154861253714263,0.0189258354737299,0.0119353138104414,0.0108717041465926,0.0119694362076082,0.0280823879158968,0.0234225845792745,0.0308484656742398,0.0216189681263252,0.0265627838578258,0.0269629682624459,0.0327387400151834,0.0395523829718429,0.0276148572463373,0.0269216981375544,0.0367987435913851,0.018839783713368,0.0309792118669784,0.0372253130642319,0.0280176703381703,0.0301915270025622,0.0160537088942597,0.0214929371083761,0.0288558567306692,0.0404166384847581,0.0286445125057853,0.0323928581652289,0.039427340952769,0.050519475301977,0.0385900936844833,0.0400210115208423,0.0661817024589641,0.0586057724552175,0.0692980096290415,0.0696807003467308
"HT",3.24533675358511,2.82920334537638,0.798403137113362,0.760400503781679,0.688113799241704,0.645190664713485,0.901222131388642,0.727868972907638,0.575050341230316,0.666733335820141,0.392328173884818,0.486785714948874,0.48956744800043,0.377271469061255,0.508547318705873,0.513680202977302,0.448463666849783,0.435213638938178,0.29520252740678,0.185631237243243,0.173240733416484,0.417798204363975,0.263653279407128,0.393961745409629,0.229721125821508,0.389151957962419,0.294773981930133,0.262042640409521,0.298511894871686,0.401463565098676,0.333745180416564,0.19302552229083,0.103084615048304,0.298104427134325,0.266404099645031,0.294790701827592,0.26353298862897,0.31117347058882,0.251329454936824,0.232885543808089,0.291161786842614,0.223841560900687,0.25571950926305,0.253294571592265,0.220639214653471,0.307272218305452,0.362318165995281,0.168178239784836,0.151330023231471,0.117561966115946,0.281705371228224,0.164978658077377,0.238374476499516,0.277539546994124,0.301418085240549,0.426650302659962,0.175627703981444,0.275348351532719,0.346488823111087,0.246553627793481,0.305707880165337,0.383658222057178,0.285242283771493,0.337689438088265,0.327920528338407,0.249277346398067,0.23150548850514,0.354741623622358,0.295499385654468,0.261823795943044,0.556190665410558,0.377005191275558,0.280924545054071,0.332218396217689,0.499538897484006,0.613333209667338,0.480052397850241,0.815547987618524
"HTLD",0.659639873012172,0.353581104591349,0.505267548204738,0.263175915973159,0.37708540159417,0.262625479186929,0.389789017284831,0.224375262884883,0.200390758243437,0.301002291539938,0.202899524827436,0.24700020275193,0.258299209281897,0.19528788184563,0.157251905231629,0.199562417630628,0.182937560680691,0.129263297196976,0.123587347288845,0.179646207377337,0.117579468654393,0.14857450617371,0.109347931197457,0.105943310740342,0.169016833199923,0.136109165154475,0.141249614843274,0.155451349159478,0.0806316397043566,0.0802412202053284,0.0783414772689202,0.110933811818305,0.0763665111336139,0.0765025460064379,0.063311694272064,0.140783475576531,0.0923125154870271,0.0731326705853471,0.0864974142187461,0.11193565272077,0.112514012538918,0.0697998029893691,0.071358641552298,0.0782261624878896,0.0851259680686744,0.0603739273001118,0.0525046686000022,0.0627689686660239,0.0730474053356614,0.0647317213667861,0.0879236098469737,0.0661639805113964,0.09289325933882,0.103794737690578,0.118581105912122,0.107791691822232,0.101944766602406,0.0657937053766613,0.109479685428182,0.0783593375085116,0.145305369321482,0.0959233386301015,0.115247734963022,0.0718237916994332,0.0774428701234567,0.093223243299092,0.173145298549695,0.098575162872827,0.105670075936123,0.142465339536991,0.19015607719564,0.167548844108261,0.163413338350737,0.128184846639663,0.160436917568162,0.179604341328214,0.174889917414415,0.230733441322876
"HTS",0.940857105590424,0.511457825941367,0.354092824427309,0.108012823657632,0.162722147167495,0.101562816849973,0.141808367472973,0.126519968545559,0.0982075489606846,0.110519628265678,0.0875970909508008,0.0702847574389147,0.109836036712969,0.119602652346554,0.0733395713810241,0.0790446350726874,0.0795318796660988,0.0608222076077466,0.088802133119155,0.06860513852137,0.0811924067733081,0.0338253140620631,0.053509852796452,0.0459313228399621,0.0313211266610488,0.061351343978642,0.0484030102012876,0.0513015002618948,0.0701715054764185,0.0487536471615701,0.0391528265341376,0.0290356991568308,0.0419975783989857,0.0331187011202206,0.0296113587748348,0.0549081367114432,0.0362629251192604,0.0409048950880214,0.0253207718621673,0.0330073239293579,0.0468854104274723,0.0238981710608433,0.0463934321253996,0.0529385850562292,0.0409924760520544,0.0386219818108805,0.025539235269,0.0363888961677196,0.0304722972911999,0.0310328702939451,0.0589196085548282,0.0325510052949155,0.0425493037866735,0.0203526955265214,0.039998185378315,0.0401642578991632,0.0447337299924589,0.0357890504437968,0.0518475698186871,0.0433825265510255,0.0619110235311797,0.0463490368466921,0.045716587653487,0.0478640855323499,0.0583977985437449,0.0461875481095397,0.0486173244837169,0.0727906534713968,0.0694331239343993,0.048160891960316,0.100334667738748,0.0829018343743609,0.068974551394751,0.0915512549901254,0.0996123436544982,0.144038023394087,0.17507734022995,0.237771942451592
"HTZ",2.32112607161155,1.97678700125162,1.12751174501143,0.744002026737615,0.715061485447682,0.915175085103617,1.36819207529195,0.832788776362637,0.739660496564168,0.730581935408241,0.497628799767291,0.491386038404935,0.655362745027266,0.539666934822269,0.633472468110404,0.352769243527423,0.370623033893715,0.346095451177771,0.449918025806544,0.396961912997598,0.371683616757056,0.28446386249251,0.273111670463025,0.243111871398805,0.301822416855551,0.372341360781298,0.282230243969047,0.321365217170871,0.30922440994772,0.285602076223295,0.230767493168599,0.290772136471358,0.147479324811321,0.241931161009671,0.230396504467744,0.27056525810866,0.19588472975367,0.261529959851391,0.193615623202708,0.21950061264003,0.178965547817977,0.254917508795277,0.155612491581501,0.328034698731341,0.208532051579605,0.156526575620277,0.182648917656401,0.163500871503793,0.213431852676256,0.250954097336156,0.184901082023566,0.240095552789125,0.325255642561351,0.26070222755414,0.235864669075581,0.22443417191287,0.235827849425485,0.223097669425901,0.153121903499892,0.21877136004207,0.249947880497599,0.212779278714799,0.260631669225888,0.259428791804151,0.409278601953346,0.186769257030139,0.315108209289468,0.334935936296811,0.235328373532999,0.267756714959769,0.276188066246178,0.345753184705047,0.377009380766003,0.325943096643837,0.352732699104099,0.267403676654981,0.438652258601117,0.145072985861113
"HUBG",1.22326671531391,0.883093271724635,0.397053476540615,0.423760669556583,0.510071172132157,0.354205082697754,0.578173935054591,0.390210423804697,0.25649081063691,0.51347034049454,0.220530373427158,0.28221056643443,0.267483084889867,0.222832250134519,0.167877334498797,0.184221675547808,0.138995421247651,0.159196512194133,0.223750787151922,0.197461465491911,0.152287186427932,0.121247716495826,0.0758021934334749,0.111874299156407,0.139805567900599,0.221863116223268,0.134131782098637,0.148488664317071,0.122376828980733,0.0971125828131732,0.210051054999578,0.135408834004252,0.132028292550769,0.108972977630932,0.0948265577853481,0.159925282702006,0.0765080469762641,0.0680499612406967,0.113317183032443,0.140487344121553,0.177700689681271,0.117612120760591,0.110336872046712,0.122257130859242,0.106132755922484,0.0920854472144128,0.0754313930307307,0.0821736784126427,0.105268448150779,0.124987572526588,0.118398549925396,0.152155633283888,0.131414622388181,0.113055901530092,0.0910599013518719,0.198156681705356,0.0643073133253343,0.0897897247708589,0.1293224094591,0.098379436412522,0.172016578961932,0.109559016005168,0.149652695458318,0.125690949904991,0.131745046031912,0.118879244099559,0.139229846334853,0.204974477631891,0.188078516523523,0.165683234242592,0.208800271121936,0.135963861077677,0.2282569178213,0.162079362596876,0.303802720868365,0.219037427724743,0.227972088268092,0.441206865986087
"HUM",0.498922656636041,0.627744120425912,0.330359190609207,0.407084101093076,0.456483709163159,0.330903531141609,0.62220929666138,0.288224243737272,0.282395780653138,0.262308295901759,0.226845061460967,0.268553341943196,0.229411312349495,0.185107653640768,0.155164267964161,0.178654222469377,0.133349004171315,0.17759351253211,0.112836434467276,0.179868437470017,0.153873573230685,0.156359770074357,0.0887214984290408,0.13649514210466,0.121247137663614,0.106925242908209,0.173384235059159,0.101878491117723,0.0726339443943694,0.121916989717119,0.122120199043022,0.0786396311710426,0.0746898303029372,0.0865502014221966,0.0600010857923177,0.097411606485427,0.0633627095917483,0.068121997542406,0.043234589397419,0.0705471128730742,0.0610068967674752,0.0866138240410915,0.0622074733941612,0.0591488799008166,0.067579511519491,0.0799509040530751,0.0487074236663578,0.0717913845851089,0.0998018972660634,0.05739881346637,0.118909090478418,0.0814407439528397,0.0954464884679866,0.0609998724061849,0.0805508442502568,0.0986513156662425,0.0941978385409792,0.0955778185555986,0.0759276516130148,0.0756210164011848,0.120300905019297,0.0887139622959403,0.0659240079296831,0.0911311792903228,0.0635137847333107,0.0941082976649936,0.151808050755084,0.07660864513477,0.069253367936785,0.0691410978645887,0.0919340388869736,0.171299854867194,0.148559484024534,0.134109424679167,0.137174806942687,0.140079548231345,0.136886498354668,0.115315050614377
"HUN",2.96272905234108,2.30009767731542,1.09740002464596,0.725635856543124,0.776048571505971,0.358378393744688,1.24425155940173,0.814940592814686,0.586623762387445,0.772895228364732,0.363411748948061,0.35741502479684,0.411969478853728,0.547497875842569,0.556411312902162,0.456455752717078,0.275196922010594,0.256985858473776,0.335083814543199,0.329382135066112,0.306189711693528,0.393753265017564,0.212227917126364,0.157333905223966,0.386407970548887,0.444496289125328,0.457184314215777,0.259333762806837,0.310311132437636,0.300803419707818,0.271106876647828,0.216980186806785,0.24951439761882,0.16577473625109,0.202360156709711,0.201975470961611,0.228518644690587,0.177253482290368,0.157474098483517,0.17150137988668,0.197381603074288,0.136230029630715,0.220785817796472,0.258781421283877,0.230569337535008,0.157943329560765,0.14514805078901,0.0999668769265256,0.162214681183187,0.199913026385343,0.327006651616476,0.316485350247141,0.153778239562261,0.226546685353,0.28975683090768,0.261182259901861,0.189216798647734,0.307298708623203,0.267175708287949,0.289133272868362,0.378841574069417,0.168815570424755,0.263232235876313,0.290322036220343,0.191719378491461,0.161267660610958,0.135391652514679,0.253333257250004,0.226694489150741,0.203323568680283,0.450215811764203,0.341157023324795,0.443539537801635,0.243740584367352,0.333512314905064,0.31201418251901,0.373693517615209,0.270701770888643
"HXL",0.931854864248523,1.16930240920468,0.861841213128528,0.568402911945894,0.439065434249059,0.529717479072809,0.641605124409599,0.49077881707965,0.37736482267865,0.576169365936765,0.356171115099424,0.312969479526486,0.415563824858807,0.262983134323116,0.31003591815697,0.25266791848401,0.22908986277438,0.200730721246831,0.144880811683455,0.266225618315406,0.248500399371141,0.199345293767686,0.176726661456306,0.173563427504982,0.154797907882834,0.254579198885531,0.180801589739886,0.30280784138389,0.157112150023403,0.199188660875879,0.128276082766342,0.175082577140086,0.137155801232686,0.132339244171775,0.113375571455002,0.171597870472334,0.131914436322121,0.121719164978132,0.0955293181479761,0.167263570206772,0.121479953999728,0.157693715822905,0.144909425678705,0.138419461419751,0.130285429952927,0.0876707554161934,0.0947165230194552,0.0859489719512328,0.133310338742741,0.196469902721235,0.0934636307820933,0.200239792322391,0.169073540526279,0.143933793451023,0.109233719034482,0.171053909926575,0.169465108155142,0.139972334470178,0.184885955622493,0.106423470641294,0.232631110294556,0.180998658249189,0.188451588099427,0.186243430322402,0.224268840503869,0.158752278465035,0.208338897981901,0.146647392394907,0.260346005087233,0.170935728157601,0.34282390770934,0.216564258048137,0.284358202264867,0.293980589589374,0.29380835778509,0.251403229123337,0.239639372907572,0.219895621005927
"IACI",0.546701327822042,0.212802804751009,0.19296427077382,0.317410478964136,0.353262991199536,0.188244960595121,0.197812375839769,0.250880202448383,0.0981079036479684,0.21039299635689,0.200910549328019,0.137560455691812,0.0881102357158749,0.0828743843893224,0.0798339436383845,0.110851984481727,0.125064033643741,0.0736622648428495,0.102966204532067,0.0849540312689878,0.095333271551532,0.0719813941720502,0.0977244194631499,0.0650621785559015,0.0610070036707206,0.079158692543013,0.0831094449232905,0.0830553807582621,0.0522223859383363,0.0494631027475923,0.0610205727111942,0.0762753972992223,0.0322591853043607,0.0465557548895453,0.0593638104315523,0.0578542917142616,0.0430251372623463,0.0718674928714318,0.0369547441329991,0.0800521565553174,0.0325728710294802,0.0659299086671192,0.0630828966835982,0.0457596141633609,0.0414412517790588,0.0481123529416375,0.0460463418046174,0.0457296730766532,0.0547944107223084,0.0720240521795548,0.0692004100287563,0.078952989864484,0.0660649202926835,0.0516133292202507,0.0377234149979746,0.0594934355477064,0.0713117446269081,0.0637159401520132,0.0690753593092643,0.0518980426846957,0.101652705144831,0.0688877088634786,0.0805802605217826,0.0807144561212887,0.0681558006627592,0.0866862877117998,0.0662845863115898,0.0731278739752139,0.10035876560801,0.0596903433907888,0.0907131133883293,0.0701964931851237,0.106041962545069,0.132041980203789,0.102294908924602,0.14690667692539,0.189374825363313,0.110861803785266
"IAG",1.63268057396247,0.954023158909284,0.530481102762167,0.784060696666886,0.492998033864558,0.643659192029164,0.434993584303784,0.413637888273013,0.432200989370363,0.286875017715348,0.266109597736719,0.332441148194506,0.246616019304164,0.32054918756185,0.304452294323119,0.194077454017533,0.171282241691593,0.19890265976452,0.161003076242775,0.154496009661575,0.194977770980446,0.180260272163977,0.116956012006276,0.14774117468058,0.160643443793453,0.244324564873271,0.152186544918126,0.186257836130063,0.149373101767645,0.170885718068548,0.179542381117613,0.181035543271841,0.126893647104136,0.138942870550182,0.106672527142013,0.173891083773355,0.149541356396271,0.115446491402591,0.11082162070273,0.148247168430487,0.0872541724856578,0.086361124678934,0.172096807747298,0.0802623987136429,0.196785122092175,0.0995755077606625,0.101034426102887,0.102158877586935,0.133186074802849,0.110724972467953,0.081208472542394,0.147933613908491,0.136482623862699,0.105637111224773,0.0866237938949455,0.212012692506192,0.120326185824755,0.100858909700419,0.0475117564631071,0.144412253552819,0.194690460080535,0.188579195395861,0.138127114971236,0.225486590178988,0.12808570671687,0.087534616788421,0.162505499729837,0.154315410629888,0.141519369178246,0.20977965753134,0.174658145991175,0.178396752762063,0.159149423755698,0.140265151902085,0.20201583305035,0.14152689373897,0.13593882247157,0.207275372775516
"IBKC",0.855335792853317,0.668118886023166,0.224318167807404,0.374124234020599,0.469638259438022,0.292746742764394,0.370651261862732,0.162627621802461,0.244135382152635,0.170693714531328,0.163775868975975,0.158258270776466,0.178906638080351,0.169341394147387,0.167482269968933,0.132152348508109,0.137407585479686,0.15655699424102,0.132309563483474,0.110789097183954,0.161374569243702,0.0718336455071051,0.109308397162663,0.0872561867829964,0.0756486519902133,0.0959632980714941,0.0750875868441095,0.0957137955163203,0.0709608470191929,0.0717676598110261,0.082040157744591,0.110121641162958,0.0797093190018826,0.044932579768053,0.0760249472655128,0.153813590372544,0.0929430257394432,0.107931689388229,0.0679358257230234,0.0965205403031574,0.0712518066979596,0.0755132236444779,0.0850723019283063,0.137575337846853,0.0493163560867806,0.0757026492460349,0.0693018893634308,0.0756498165143439,0.0725862176599889,0.0897166475284121,0.128688309081238,0.0884335731246855,0.101861482810844,0.0758440596636641,0.126036352559487,0.102044610104016,0.0658964144587975,0.117127981073965,0.123195616367329,0.0778299740953102,0.11628193167302,0.0893113582015104,0.0971367573121001,0.083050298186078,0.0949880716609721,0.0877962431020907,0.0916174942030341,0.176081468212844,0.14152323875506,0.165996802735979,0.133655828712172,0.137140277501299,0.203372371019502,0.18826749297513,0.179061035014582,0.172679407353202,0.197232662596614,0.471388571872555
"IBKR",0.632321687923611,0.479270010495667,0.203170648487769,0.401485631742487,0.234883252319942,0.190209005599551,0.22977395322309,0.158035865907835,0.16266220287446,0.183336488721437,0.142932118856307,0.130088146709992,0.152494134182726,0.0909076322820573,0.0939521629408769,0.115987986297535,0.11887458484428,0.0855173781681538,0.0989619882944068,0.0720418098386016,0.0781479838660231,0.0669990639836248,0.09017451994886,0.0660600042054747,0.0777768422916495,0.0908874954563889,0.0768607547891251,0.0863086214891061,0.0518052799661078,0.0700989877449872,0.0692679936622485,0.0977097059541057,0.0478503781357439,0.0596225927434471,0.0320115655692205,0.0569603766052324,0.0517515328052517,0.077603927661619,0.047737966544147,0.0437828841772104,0.0329937446880934,0.051683886406394,0.0451853964359539,0.0514918512911242,0.045842387436754,0.030079343180285,0.0382962120214863,0.0536534666936356,0.0485863264244353,0.0682961852308175,0.0712227332993198,0.08876521643354,0.0618051319626132,0.0881525092733604,0.0523329542575008,0.066173887121042,0.0582691360549014,0.0813540450561267,0.0863096446823381,0.0683202093288337,0.0792614624786878,0.0561263755980115,0.0817495618397541,0.0641374239141229,0.0692321996026943,0.0667141058448955,0.0973245412757239,0.0863883170318566,0.108568052853245,0.118061665889805,0.1075617376077,0.139257545088779,0.145724688774149,0.171960989493961,0.129348398986896,0.162609061391971,0.116052731895172,0.207909387882491
"IBM",0.43733307384728,0.10675599772236,0.181758043625529,0.107050798083139,0.170275031921634,0.0995390155671926,0.160516899457217,0.0884670712130269,0.0771525292238845,0.134390461226159,0.0722070182918752,0.0785383869203007,0.0792172965830758,0.0731980289369116,0.0801464984598357,0.079609363508479,0.0820012974263613,0.0755102218929062,0.0546715751689925,0.0887102036434358,0.0409680717380416,0.0552579253701481,0.0451328005357955,0.0482932954508367,0.064353680182909,0.0362872538528091,0.0482123865562898,0.038073469416461,0.0434238244400112,0.0671862493927501,0.0600189661089228,0.0484873602278916,0.0248273412114302,0.0642548411327116,0.0201186974776147,0.0493372578886506,0.048937949423182,0.0183196471681356,0.0393430108081049,0.0546325873106403,0.0284321425348649,0.0399463365515767,0.0330546392552574,0.0492447622305651,0.0314785637620182,0.0235229220838896,0.0312380708363963,0.0288805988189187,0.0486060663339181,0.0445665433454462,0.0320356863243572,0.0432231603849716,0.0504997185966246,0.0385558624978388,0.0623835423079988,0.0427970306448766,0.0494758834429653,0.0466116373741037,0.0485381316448868,0.0347635486701352,0.0588784293190346,0.0608649177365022,0.0503010218770303,0.0599210472906243,0.0509747269005185,0.0462700172212581,0.0725269722002988,0.0647347560669673,0.0531214033234444,0.0511379517526757,0.0748650143063061,0.0964178235480087,0.0877438407105264,0.0590554820466345,0.110901844061301,0.120874601158871,0.128444473800921,0.146687136467568
"IBN",0.749549897589551,0.429037862291832,0.239971129933787,0.210749705601351,0.296953268165873,0.177182591084612,0.367377822128547,0.14871921882856,0.166803081432222,0.133940476886321,0.0851504469375456,0.113847582081825,0.114555252897933,0.150595860773844,0.0901546294898529,0.126931159260083,0.113410606112673,0.0669958791319195,0.112124266381515,0.151580266922479,0.0901450996615021,0.0980283888401881,0.0743696496397735,0.0819593042513046,0.077057047801721,0.079270807293166,0.103242985519932,0.0952060638481052,0.0526190816124057,0.0986058516997035,0.075021548475137,0.0646975505971418,0.0616709431654055,0.0965212658000628,0.0569813366292303,0.0776559226472798,0.0721977967226986,0.0551940892192574,0.0686485380012069,0.0676270040034763,0.0544340175253439,0.0657307141103029,0.0486590699318094,0.0569220356647218,0.066140354456055,0.0517834935949307,0.0419293253528869,0.0513398525848835,0.0466886509643352,0.0601036455201638,0.0859731241598151,0.038578746175122,0.0667625832507598,0.0747363336359574,0.0736383961138008,0.0855903526984564,0.0920444604178013,0.0559422369486504,0.0693011823645702,0.0359987948976504,0.0566759867866898,0.0430090484565963,0.0764815076614994,0.0516131001025104,0.0386150223648388,0.0780511137133022,0.0918463698077927,0.0927050018827485,0.0598480783641367,0.0941152978709821,0.111436434880896,0.102505747964294,0.12668261259673,0.0812060740792422,0.126523610883827,0.192029281235215,0.0786679938265344,0.137999874004523
